filepaths,setting,No,name,filenames,10mm,30mm,50mm,offset,target_size
./dataset/DOE_4th/切割訊號/DOE4-5/20230512_113037_DOE4-5_no49.pickle,DOE4-5,49,DOE4-5_49,20230512_113037_DOE4-5_no49.csv,50.005,50.005,50.009,-0.026,50
./dataset/DOE_4th/切割訊號/DOE4-5/20230512_113209_DOE4-5_no50.pickle,DOE4-5,50,DOE4-5_50,20230512_113209_DOE4-5_no50.csv,50.006,50.005,50.01,-0.026,50
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_095130_DOE4-6_no01.pickle,DOE4-6,1,DOE4-6_01,20230710_095130_DOE4-6_no01.csv,38.01,38.013,38.016,-0.026,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_095500_DOE4-6_no02.pickle,DOE4-6,2,DOE4-6_02,20230710_095500_DOE4-6_no02.csv,38.0,38.003,38.005,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_095829_DOE4-6_no03.pickle,DOE4-6,3,DOE4-6_03,20230710_095829_DOE4-6_no03.csv,38.0,38.0,38.003,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_100021_DOE4-6_no04.pickle,DOE4-6,4,DOE4-6_04,20230710_100021_DOE4-6_no04.csv,37.999,38.002,38.005,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_100147_DOE4-6_no05.pickle,DOE4-6,5,DOE4-6_05,20230710_100147_DOE4-6_no05.csv,38.0,38.001,38.004,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_100425_DOE4-6_no06.pickle,DOE4-6,6,DOE4-6_06,20230710_100425_DOE4-6_no06.csv,38.001,38.001,38.003,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_100557_DOE4-6_no07.pickle,DOE4-6,7,DOE4-6_07,20230710_100557_DOE4-6_no07.csv,38.0,38.001,38.004,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_100808_DOE4-6_no08.pickle,DOE4-6,8,DOE4-6_08,20230710_100808_DOE4-6_no08.csv,38.002,38.002,38.004,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_100957_DOE4-6_no09.pickle,DOE4-6,9,DOE4-6_09,20230710_100957_DOE4-6_no09.csv,38.001,38.003,38.006,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_101138_DOE4-6_no10.pickle,DOE4-6,10,DOE4-6_10,20230710_101138_DOE4-6_no10.csv,38.001,37.999,38.008,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_101307_DOE4-6_no11.pickle,DOE4-6,11,DOE4-6_11,20230710_101307_DOE4-6_no11.csv,38.002,38.004,38.008,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_101428_DOE4-6_no12.pickle,DOE4-6,12,DOE4-6_12,20230710_101428_DOE4-6_no12.csv,38.003,38.006,38.008,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_101548_DOE4-6_no13.pickle,DOE4-6,13,DOE4-6_13,20230710_101548_DOE4-6_no13.csv,38.003,38.005,38.007,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_101708_DOE4-6_no14.pickle,DOE4-6,14,DOE4-6_14,20230710_101708_DOE4-6_no14.csv,38.003,38.005,38.009,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_101833_DOE4-6_no15.pickle,DOE4-6,15,DOE4-6_15,20230710_101833_DOE4-6_no15.csv,38.003,38.006,38.009,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_101954_DOE4-6_no16.pickle,DOE4-6,16,DOE4-6_16,20230710_101954_DOE4-6_no16.csv,38.003,38.007,38.009,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_102126_DOE4-6_no17.pickle,DOE4-6,17,DOE4-6_17,20230710_102126_DOE4-6_no17.csv,38.004,38.007,38.011,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_102302_DOE4-6_no18.pickle,DOE4-6,18,DOE4-6_18,20230710_102302_DOE4-6_no18.csv,38.006,38.006,38.01,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_102438_DOE4-6_no19.pickle,DOE4-6,19,DOE4-6_19,20230710_102438_DOE4-6_no19.csv,38.006,38.008,38.011,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_102611_DOE4-6_no20.pickle,DOE4-6,20,DOE4-6_20,20230710_102611_DOE4-6_no20.csv,38.006,38.008,38.012,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_102738_DOE4-6_no21.pickle,DOE4-6,21,DOE4-6_21,20230710_102738_DOE4-6_no21.csv,38.006,38.009,38.011,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_102918_DOE4-6_no22.pickle,DOE4-6,22,DOE4-6_22,20230710_102918_DOE4-6_no22.csv,38.006,38.008,38.011,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_103042_DOE4-6_no23.pickle,DOE4-6,23,DOE4-6_23,20230710_103042_DOE4-6_no23.csv,38.007,38.009,38.012,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_103206_DOE4-6_no24.pickle,DOE4-6,24,DOE4-6_24,20230710_103206_DOE4-6_no24.csv,38.007,38.009,38.013,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_103409_DOE4-6_no25.pickle,DOE4-6,25,DOE4-6_25,20230710_103409_DOE4-6_no25.csv,38.007,38.008,38.013,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_103627_DOE4-6_no26.pickle,DOE4-6,26,DOE4-6_26,20230710_103627_DOE4-6_no26.csv,38.008,38.01,38.012,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_103754_DOE4-6_no27.pickle,DOE4-6,27,DOE4-6_27,20230710_103754_DOE4-6_no27.csv,38.008,38.011,38.013,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_103910_DOE4-6_no28.pickle,DOE4-6,28,DOE4-6_28,20230710_103910_DOE4-6_no28.csv,38.007,38.01,38.013,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_104024_DOE4-6_no29.pickle,DOE4-6,29,DOE4-6_29,20230710_104024_DOE4-6_no29.csv,38.008,38.01,38.012,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_104155_DOE4-6_no30.pickle,DOE4-6,30,DOE4-6_30,20230710_104155_DOE4-6_no30.csv,38.008,38.011,38.014,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_104333_DOE4-6_no31.pickle,DOE4-6,31,DOE4-6_31,20230710_104333_DOE4-6_no31.csv,38.008,38.011,38.013,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_104453_DOE4-6_no32.pickle,DOE4-6,32,DOE4-6_32,20230710_104453_DOE4-6_no32.csv,38.007,38.011,38.014,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_104632_DOE4-6_no33.pickle,DOE4-6,33,DOE4-6_33,20230710_104632_DOE4-6_no33.csv,38.007,38.011,38.014,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_104754_DOE4-6_no34.pickle,DOE4-6,34,DOE4-6_34,20230710_104754_DOE4-6_no34.csv,38.008,38.011,38.014,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_104919_DOE4-6_no35.pickle,DOE4-6,35,DOE4-6_35,20230710_104919_DOE4-6_no35.csv,38.008,38.012,38.014,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_105042_DOE4-6_no36.pickle,DOE4-6,36,DOE4-6_36,20230710_105042_DOE4-6_no36.csv,38.009,38.012,38.014,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_105203_DOE4-6_no37.pickle,DOE4-6,37,DOE4-6_37,20230710_105203_DOE4-6_no37.csv,38.009,38.012,38.016,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_105326_DOE4-6_no38.pickle,DOE4-6,38,DOE4-6_38,20230710_105326_DOE4-6_no38.csv,38.009,38.011,38.014,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_105502_DOE4-6_no39.pickle,DOE4-6,39,DOE4-6_39,20230710_105502_DOE4-6_no39.csv,38.01,38.013,38.016,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_105637_DOE4-6_no40.pickle,DOE4-6,40,DOE4-6_40,20230710_105637_DOE4-6_no40.csv,38.009,38.012,38.017,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_105805_DOE4-6_no41.pickle,DOE4-6,41,DOE4-6_41,20230710_105805_DOE4-6_no41.csv,38.01,38.013,38.016,-0.036,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_110027_DOE4-6_no42.pickle,DOE4-6,42,DOE4-6_42,20230710_110027_DOE4-6_no42.csv,38.004,38.004,38.007,-0.046,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_110212_DOE4-6_no43.pickle,DOE4-6,43,DOE4-6_43,20230710_110212_DOE4-6_no43.csv,38.001,38.003,38.005,-0.046,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_110346_DOE4-6_no44.pickle,DOE4-6,44,DOE4-6_44,20230710_110346_DOE4-6_no44.csv,38.001,38.004,38.007,-0.046,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_110505_DOE4-6_no45.pickle,DOE4-6,45,DOE4-6_45,20230710_110505_DOE4-6_no45.csv,38.001,38.004,38.007,-0.046,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_110630_DOE4-6_no46.pickle,DOE4-6,46,DOE4-6_46,20230710_110630_DOE4-6_no46.csv,38.002,38.004,38.007,-0.046,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_110803_DOE4-6_no47.pickle,DOE4-6,47,DOE4-6_47,20230710_110803_DOE4-6_no47.csv,38.002,38.004,38.007,-0.046,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_110931_DOE4-6_no48.pickle,DOE4-6,48,DOE4-6_48,20230710_110931_DOE4-6_no48.csv,38.002,38.004,38.008,-0.046,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_111055_DOE4-6_no49.pickle,DOE4-6,49,DOE4-6_49,20230710_111055_DOE4-6_no49.csv,38.002,38.006,38.007,-0.046,38
./dataset/DOE_4th/切割訊號/DOE4-6/20230710_111213_DOE4-6_no50.pickle,DOE4-6,50,DOE4-6_50,20230710_111213_DOE4-6_no50.csv,38.002,38.005,38.008,-0.046,38
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_094037_DOE4-7_no01.pickle,DOE4-7,1,DOE4-7_01,20230717_094037_DOE4-7_no01.csv,33.997,33.997,34.001,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_094510_DOE4-7_no02.pickle,DOE4-7,2,DOE4-7_02,20230717_094510_DOE4-7_no02.csv,33.997,33.996,34.001,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_094640_DOE4-7_no03.pickle,DOE4-7,3,DOE4-7_03,20230717_094640_DOE4-7_no03.csv,33.995,33.996,34.0,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_094814_DOE4-7_no04.pickle,DOE4-7,4,DOE4-7_04,20230717_094814_DOE4-7_no04.csv,33.995,33.997,34.0,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_094929_DOE4-7_no05.pickle,DOE4-7,5,DOE4-7_05,20230717_094929_DOE4-7_no05.csv,33.995,33.997,34.0,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_095050_DOE4-7_no06.pickle,DOE4-7,6,DOE4-7_06,20230717_095050_DOE4-7_no06.csv,33.996,33.996,33.999,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_095232_DOE4-7_no07.pickle,DOE4-7,7,DOE4-7_07,20230717_095232_DOE4-7_no07.csv,33.996,33.997,34.0,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_095348_DOE4-7_no08.pickle,DOE4-7,8,DOE4-7_08,20230717_095348_DOE4-7_no08.csv,33.996,33.999,34.0,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_095506_DOE4-7_no09.pickle,DOE4-7,9,DOE4-7_09,20230717_095506_DOE4-7_no09.csv,33.994,33.997,34.002,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_095624_DOE4-7_no10.pickle,DOE4-7,10,DOE4-7_10,20230717_095624_DOE4-7_no10.csv,33.995,33.995,34.0,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_095754_DOE4-7_no11.pickle,DOE4-7,11,DOE4-7_11,20230717_095754_DOE4-7_no11.csv,33.997,33.998,34.002,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_095919_DOE4-7_no12.pickle,DOE4-7,12,DOE4-7_12,20230717_095919_DOE4-7_no12.csv,33.997,33.997,34.001,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_100145_DOE4-7_no13.pickle,DOE4-7,13,DOE4-7_13,20230717_100145_DOE4-7_no13.csv,33.997,33.996,34.001,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_100307_DOE4-7_no14.pickle,DOE4-7,14,DOE4-7_14,20230717_100307_DOE4-7_no14.csv,33.998,33.999,34.001,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_100442_DOE4-7_no15.pickle,DOE4-7,15,DOE4-7_15,20230717_100442_DOE4-7_no15.csv,33.998,33.999,34.0,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_100602_DOE4-7_no16.pickle,DOE4-7,16,DOE4-7_16,20230717_100602_DOE4-7_no16.csv,33.996,33.999,34.0,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_100718_DOE4-7_no17.pickle,DOE4-7,17,DOE4-7_17,20230717_100718_DOE4-7_no17.csv,33.996,33.997,34.003,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_100832_DOE4-7_no18.pickle,DOE4-7,18,DOE4-7_18,20230717_100832_DOE4-7_no18.csv,33.997,33.999,34.002,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_100953_DOE4-7_no19.pickle,DOE4-7,19,DOE4-7_19,20230717_100953_DOE4-7_no19.csv,34.0,33.999,34.003,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_101119_DOE4-7_no20.pickle,DOE4-7,20,DOE4-7_20,20230717_101119_DOE4-7_no20.csv,33.997,34.0,34.003,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_101243_DOE4-7_no21.pickle,DOE4-7,21,DOE4-7_21,20230717_101243_DOE4-7_no21.csv,33.999,34.0,34.004,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_101359_DOE4-7_no22.pickle,DOE4-7,22,DOE4-7_22,20230717_101359_DOE4-7_no22.csv,34.0,34.001,34.005,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_101512_DOE4-7_no23.pickle,DOE4-7,23,DOE4-7_23,20230717_101512_DOE4-7_no23.csv,34.0,34.001,34.003,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_101630_DOE4-7_no24.pickle,DOE4-7,24,DOE4-7_24,20230717_101630_DOE4-7_no24.csv,33.999,34.002,34.005,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_101756_DOE4-7_no25.pickle,DOE4-7,25,DOE4-7_25,20230717_101756_DOE4-7_no25.csv,34.001,34.001,34.002,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_102107_DOE4-7_no26.pickle,DOE4-7,26,DOE4-7_26,20230717_102107_DOE4-7_no26.csv,34.0,34.0,34.006,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_102215_DOE4-7_no27.pickle,DOE4-7,27,DOE4-7_27,20230717_102215_DOE4-7_no27.csv,33.999,34.002,34.005,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_102336_DOE4-7_no28.pickle,DOE4-7,28,DOE4-7_28,20230717_102336_DOE4-7_no28.csv,34.001,34.002,34.004,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_102453_DOE4-7_no29.pickle,DOE4-7,29,DOE4-7_29,20230717_102453_DOE4-7_no29.csv,34.003,34.001,34.006,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_102653_DOE4-7_no30.pickle,DOE4-7,30,DOE4-7_30,20230717_102653_DOE4-7_no30.csv,34.003,34.005,34.007,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_102810_DOE4-7_no31.pickle,DOE4-7,31,DOE4-7_31,20230717_102810_DOE4-7_no31.csv,34.002,34.003,34.009,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_102937_DOE4-7_no32.pickle,DOE4-7,32,DOE4-7_32,20230717_102937_DOE4-7_no32.csv,34.004,34.006,34.009,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_103046_DOE4-7_no33.pickle,DOE4-7,33,DOE4-7_33,20230717_103046_DOE4-7_no33.csv,34.004,34.006,34.008,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_103201_DOE4-7_no34.pickle,DOE4-7,34,DOE4-7_34,20230717_103201_DOE4-7_no34.csv,34.004,34.005,34.008,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_103325_DOE4-7_no35.pickle,DOE4-7,35,DOE4-7_35,20230717_103325_DOE4-7_no35.csv,34.004,34.005,34.007,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_103450_DOE4-7_no36.pickle,DOE4-7,36,DOE4-7_36,20230717_103450_DOE4-7_no36.csv,34.005,34.007,34.008,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_103612_DOE4-7_no37.pickle,DOE4-7,37,DOE4-7_37,20230717_103612_DOE4-7_no37.csv,34.004,34.007,34.006,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_103726_DOE4-7_no38.pickle,DOE4-7,38,DOE4-7_38,20230717_103726_DOE4-7_no38.csv,34.005,34.006,34.01,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_103841_DOE4-7_no39.pickle,DOE4-7,39,DOE4-7_39,20230717_103841_DOE4-7_no39.csv,34.004,34.008,34.01,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_103954_DOE4-7_no40.pickle,DOE4-7,40,DOE4-7_40,20230717_103954_DOE4-7_no40.csv,34.005,34.008,34.012,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_104109_DOE4-7_no41.pickle,DOE4-7,41,DOE4-7_41,20230717_104109_DOE4-7_no41.csv,34.005,34.008,34.01,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_104227_DOE4-7_no42.pickle,DOE4-7,42,DOE4-7_42,20230717_104227_DOE4-7_no42.csv,34.005,34.006,34.011,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_104342_DOE4-7_no43.pickle,DOE4-7,43,DOE4-7_43,20230717_104342_DOE4-7_no43.csv,34.006,34.008,34.009,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_104553_DOE4-7_no44.pickle,DOE4-7,44,DOE4-7_44,20230717_104553_DOE4-7_no44.csv,34.007,34.008,34.012,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_104731_DOE4-7_no45.pickle,DOE4-7,45,DOE4-7_45,20230717_104731_DOE4-7_no45.csv,34.007,34.008,34.013,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_104852_DOE4-7_no46.pickle,DOE4-7,46,DOE4-7_46,20230717_104852_DOE4-7_no46.csv,34.01,34.009,34.012,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_104959_DOE4-7_no47.pickle,DOE4-7,47,DOE4-7_47,20230717_104959_DOE4-7_no47.csv,34.007,34.011,34.012,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_105122_DOE4-7_no48.pickle,DOE4-7,48,DOE4-7_48,20230717_105122_DOE4-7_no48.csv,34.011,34.01,34.013,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_105235_DOE4-7_no49.pickle,DOE4-7,49,DOE4-7_49,20230717_105235_DOE4-7_no49.csv,34.01,34.011,34.014,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-7/20230717_105345_DOE4-7_no50.pickle,DOE4-7,50,DOE4-7_50,20230717_105345_DOE4-7_no50.csv,34.012,34.01,34.015,-0.046,34
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_094817_DOE4-8_no01.pickle,DOE4-8,1,DOE4-8_01,20230810_094817_DOE4-8_no01.csv,30.013,30.013,30.017,-0.046,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_095221_DOE4-8_no02.pickle,DOE4-8,2,DOE4-8_02,20230810_095221_DOE4-8_no02.csv,29.999,29.998,30.001,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_095435_DOE4-8_no03.pickle,DOE4-8,3,DOE4-8_03,20230810_095435_DOE4-8_no03.csv,29.998,29.999,30.002,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_095618_DOE4-8_no04.pickle,DOE4-8,4,DOE4-8_04,20230810_095618_DOE4-8_no04.csv,29.998,29.999,30.003,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_095750_DOE4-8_no05.pickle,DOE4-8,5,DOE4-8_05,20230810_095750_DOE4-8_no05.csv,29.998,30.0,30.001,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_100028_DOE4-8_no06.pickle,DOE4-8,6,DOE4-8_06,20230810_100028_DOE4-8_no06.csv,29.997,29.998,30.003,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_100219_DOE4-8_no07.pickle,DOE4-8,7,DOE4-8_07,20230810_100219_DOE4-8_no07.csv,29.999,30.001,30.002,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_100347_DOE4-8_no08.pickle,DOE4-8,8,DOE4-8_08,20230810_100347_DOE4-8_no08.csv,29.999,29.999,30.002,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_100546_DOE4-8_no09.pickle,DOE4-8,9,DOE4-8_09,20230810_100546_DOE4-8_no09.csv,30.002,29.999,30.002,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_100737_DOE4-8_no10.pickle,DOE4-8,10,DOE4-8_10,20230810_100737_DOE4-8_no10.csv,30.002,30.0,30.003,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_100858_DOE4-8_no11.pickle,DOE4-8,11,DOE4-8_11,20230810_100858_DOE4-8_no11.csv,30.0,30.001,30.005,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_101016_DOE4-8_no12.pickle,DOE4-8,12,DOE4-8_12,20230810_101016_DOE4-8_no12.csv,30.001,30.001,30.003,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_101134_DOE4-8_no13.pickle,DOE4-8,13,DOE4-8_13,20230810_101134_DOE4-8_no13.csv,30.001,30.002,30.005,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_101306_DOE4-8_no14.pickle,DOE4-8,14,DOE4-8_14,20230810_101306_DOE4-8_no14.csv,30.001,30.002,30.005,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_101511_DOE4-8_no15.pickle,DOE4-8,15,DOE4-8_15,20230810_101511_DOE4-8_no15.csv,30.001,30.0,30.003,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_101633_DOE4-8_no16.pickle,DOE4-8,16,DOE4-8_16,20230810_101633_DOE4-8_no16.csv,30.002,30.001,30.006,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_101815_DOE4-8_no17.pickle,DOE4-8,17,DOE4-8_17,20230810_101815_DOE4-8_no17.csv,30.002,30.002,30.005,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_101947_DOE4-8_no18.pickle,DOE4-8,18,DOE4-8_18,20230810_101947_DOE4-8_no18.csv,30.004,30.004,30.006,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_102109_DOE4-8_no19.pickle,DOE4-8,19,DOE4-8_19,20230810_102109_DOE4-8_no19.csv,30.004,30.004,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_102230_DOE4-8_no20.pickle,DOE4-8,20,DOE4-8_20,20230810_102230_DOE4-8_no20.csv,30.006,30.004,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_102408_DOE4-8_no21.pickle,DOE4-8,21,DOE4-8_21,20230810_102408_DOE4-8_no21.csv,30.005,30.004,30.007,-0.062,30
