filepaths,setting,No,name,filenames,10mm,30mm,50mm,offset,target_size
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_102530_DOE4-8_no22.pickle,DOE4-8,22,DOE4-8_22,20230810_102530_DOE4-8_no22.csv,30.004,30.004,30.008,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_102645_DOE4-8_no23.pickle,DOE4-8,23,DOE4-8_23,20230810_102645_DOE4-8_no23.csv,30.004,30.005,30.008,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_102804_DOE4-8_no24.pickle,DOE4-8,24,DOE4-8_24,20230810_102804_DOE4-8_no24.csv,30.004,30.006,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_102943_DOE4-8_no25.pickle,DOE4-8,25,DOE4-8_25,20230810_102943_DOE4-8_no25.csv,30.003,30.004,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_103133_DOE4-8_no26.pickle,DOE4-8,26,DOE4-8_26,20230810_103133_DOE4-8_no26.csv,30.005,30.005,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_103252_DOE4-8_no27.pickle,DOE4-8,27,DOE4-8_27,20230810_103252_DOE4-8_no27.csv,30.003,30.005,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_103410_DOE4-8_no28.pickle,DOE4-8,28,DOE4-8_28,20230810_103410_DOE4-8_no28.csv,30.006,30.005,30.006,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_103537_DOE4-8_no29.pickle,DOE4-8,29,DOE4-8_29,20230810_103537_DOE4-8_no29.csv,30.003,30.004,30.005,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_103704_DOE4-8_no30.pickle,DOE4-8,30,DOE4-8_30,20230810_103704_DOE4-8_no30.csv,30.005,30.003,30.006,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_104238_DOE4-8_no31.pickle,DOE4-8,31,DOE4-8_31,20230810_104238_DOE4-8_no31.csv,30.004,30.003,30.006,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_104406_DOE4-8_no32.pickle,DOE4-8,32,DOE4-8_32,20230810_104406_DOE4-8_no32.csv,30.004,30.003,30.005,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_104530_DOE4-8_no33.pickle,DOE4-8,33,DOE4-8_33,20230810_104530_DOE4-8_no33.csv,30.004,30.005,30.006,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_104705_DOE4-8_no34.pickle,DOE4-8,34,DOE4-8_34,20230810_104705_DOE4-8_no34.csv,30.005,30.004,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_104929_DOE4-8_no35.pickle,DOE4-8,35,DOE4-8_35,20230810_104929_DOE4-8_no35.csv,30.005,30.006,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_105049_DOE4-8_no36.pickle,DOE4-8,36,DOE4-8_36,20230810_105049_DOE4-8_no36.csv,30.005,30.005,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_105432_DOE4-8_no37.pickle,DOE4-8,37,DOE4-8_37,20230810_105432_DOE4-8_no37.csv,30.006,30.006,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_105611_DOE4-8_no38.pickle,DOE4-8,38,DOE4-8_38,20230810_105611_DOE4-8_no38.csv,30.005,30.006,30.008,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_105738_DOE4-8_no39.pickle,DOE4-8,39,DOE4-8_39,20230810_105738_DOE4-8_no39.csv,30.005,30.006,30.008,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_105959_DOE4-8_no40.pickle,DOE4-8,40,DOE4-8_40,20230810_105959_DOE4-8_no40.csv,30.006,30.005,30.009,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_110148_DOE4-8_no41.pickle,DOE4-8,41,DOE4-8_41,20230810_110148_DOE4-8_no41.csv,30.005,30.003,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_110315_DOE4-8_no42.pickle,DOE4-8,42,DOE4-8_42,20230810_110315_DOE4-8_no42.csv,30.006,30.005,30.007,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_110448_DOE4-8_no43.pickle,DOE4-8,43,DOE4-8_43,20230810_110448_DOE4-8_no43.csv,30.008,30.005,30.006,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_110617_DOE4-8_no44.pickle,DOE4-8,44,DOE4-8_44,20230810_110617_DOE4-8_no44.csv,30.006,30.006,30.008,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_110754_DOE4-8_no45.pickle,DOE4-8,45,DOE4-8_45,20230810_110754_DOE4-8_no45.csv,30.008,30.006,30.008,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_110921_DOE4-8_no46.pickle,DOE4-8,46,DOE4-8_46,20230810_110921_DOE4-8_no46.csv,30.006,30.007,30.008,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_111037_DOE4-8_no47.pickle,DOE4-8,47,DOE4-8_47,20230810_111037_DOE4-8_no47.csv,30.006,30.006,30.009,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_111158_DOE4-8_no48.pickle,DOE4-8,48,DOE4-8_48,20230810_111158_DOE4-8_no48.csv,30.005,30.007,30.011,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-8/20230810_111509_DOE4-8_no50.pickle,DOE4-8,50,DOE4-8_50,20230810_111509_DOE4-8_no50.csv,30.008,30.009,30.011,-0.062,30
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_092406_DOE4-B_no01.pickle,DOE4-B,1,DOE4-B_01,20230518_092406_DOE4-B_no01.csv,45.988,45.99,45.992,0.0,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_092851_DOE4-B_no02.pickle,DOE4-B,2,DOE4-B_02,20230518_092851_DOE4-B_no02.csv,45.998,46.0,46.001,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_093044_DOE4-B_no03.pickle,DOE4-B,3,DOE4-B_03,20230518_093044_DOE4-B_no03.csv,45.998,46.0,46.001,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_093219_DOE4-B_no04.pickle,DOE4-B,4,DOE4-B_04,20230518_093219_DOE4-B_no04.csv,45.999,45.999,46.002,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_093354_DOE4-B_no05.pickle,DOE4-B,5,DOE4-B_05,20230518_093354_DOE4-B_no05.csv,45.999,45.999,46.002,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_093525_DOE4-B_no06.pickle,DOE4-B,6,DOE4-B_06,20230518_093525_DOE4-B_no06.csv,45.998,45.999,46.002,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_093641_DOE4-B_no07.pickle,DOE4-B,7,DOE4-B_07,20230518_093641_DOE4-B_no07.csv,45.998,46.0,46.001,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_093801_DOE4-B_no08.pickle,DOE4-B,8,DOE4-B_08,20230518_093801_DOE4-B_no08.csv,45.999,45.999,46.001,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_094030_DOE4-B_no09.pickle,DOE4-B,9,DOE4-B_09,20230518_094030_DOE4-B_no09.csv,45.998,46.0,46.003,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_094226_DOE4-B_no10.pickle,DOE4-B,10,DOE4-B_10,20230518_094226_DOE4-B_no10.csv,45.998,46.0,46.002,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_094358_DOE4-B_no11.pickle,DOE4-B,11,DOE4-B_11,20230518_094358_DOE4-B_no11.csv,45.999,46.001,46.002,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_094516_DOE4-B_no12.pickle,DOE4-B,12,DOE4-B_12,20230518_094516_DOE4-B_no12.csv,46.0,46.001,46.002,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_094637_DOE4-B_no13.pickle,DOE4-B,13,DOE4-B_13,20230518_094637_DOE4-B_no13.csv,45.999,46.002,46.003,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_094801_DOE4-B_no14.pickle,DOE4-B,14,DOE4-B_14,20230518_094801_DOE4-B_no14.csv,45.999,46.001,46.002,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_094927_DOE4-B_no15.pickle,DOE4-B,15,DOE4-B_15,20230518_094927_DOE4-B_no15.csv,45.998,46.0,46.003,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_095044_DOE4-B_no16.pickle,DOE4-B,16,DOE4-B_16,20230518_095044_DOE4-B_no16.csv,45.999,46.001,46.003,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_095156_DOE4-B_no17.pickle,DOE4-B,17,DOE4-B_17,20230518_095156_DOE4-B_no17.csv,45.999,46.002,46.002,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_095318_DOE4-B_no18.pickle,DOE4-B,18,DOE4-B_18,20230518_095318_DOE4-B_no18.csv,46.0,46.001,46.003,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_095442_DOE4-B_no19.pickle,DOE4-B,19,DOE4-B_19,20230518_095442_DOE4-B_no19.csv,46.0,46.002,46.006,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_100145_DOE4-B_no20.pickle,DOE4-B,20,DOE4-B_20,20230518_100145_DOE4-B_no20.csv,45.999,46.001,46.005,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_100308_DOE4-B_no21.pickle,DOE4-B,21,DOE4-B_21,20230518_100308_DOE4-B_no21.csv,46.0,46.002,46.004,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_100516_DOE4-B_no22.pickle,DOE4-B,22,DOE4-B_22,20230518_100516_DOE4-B_no22.csv,45.999,46.001,46.004,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_100640_DOE4-B_no23.pickle,DOE4-B,23,DOE4-B_23,20230518_100640_DOE4-B_no23.csv,46.0,46.002,46.005,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_100755_DOE4-B_no24.pickle,DOE4-B,24,DOE4-B_24,20230518_100755_DOE4-B_no24.csv,46.001,46.003,46.004,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_100928_DOE4-B_no25.pickle,DOE4-B,25,DOE4-B_25,20230518_100928_DOE4-B_no25.csv,46.0,46.002,46.005,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_101154_DOE4-B_no26.pickle,DOE4-B,26,DOE4-B_26,20230518_101154_DOE4-B_no26.csv,46.001,46.003,46.006,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_101349_DOE4-B_no27.pickle,DOE4-B,27,DOE4-B_27,20230518_101349_DOE4-B_no27.csv,46.002,46.003,46.003,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_101516_DOE4-B_no28.pickle,DOE4-B,28,DOE4-B_28,20230518_101516_DOE4-B_no28.csv,46.002,46.003,46.004,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_101645_DOE4-B_no29.pickle,DOE4-B,29,DOE4-B_29,20230518_101645_DOE4-B_no29.csv,46.001,46.003,46.003,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_101840_DOE4-B_no30.pickle,DOE4-B,30,DOE4-B_30,20230518_101840_DOE4-B_no30.csv,46.002,46.004,46.004,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_102001_DOE4-B_no31.pickle,DOE4-B,31,DOE4-B_31,20230518_102001_DOE4-B_no31.csv,46.003,46.004,46.006,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_102119_DOE4-B_no32.pickle,DOE4-B,32,DOE4-B_32,20230518_102119_DOE4-B_no32.csv,46.004,46.005,46.005,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_102245_DOE4-B_no33.pickle,DOE4-B,33,DOE4-B_33,20230518_102245_DOE4-B_no33.csv,46.003,46.004,46.007,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_102405_DOE4-B_no34.pickle,DOE4-B,34,DOE4-B_34,20230518_102405_DOE4-B_no34.csv,46.003,46.006,46.009,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_102524_DOE4-B_no35.pickle,DOE4-B,35,DOE4-B_35,20230518_102524_DOE4-B_no35.csv,46.004,46.005,46.007,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_102702_DOE4-B_no36.pickle,DOE4-B,36,DOE4-B_36,20230518_102702_DOE4-B_no36.csv,46.005,46.007,46.009,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_102834_DOE4-B_no37.pickle,DOE4-B,37,DOE4-B_37,20230518_102834_DOE4-B_no37.csv,46.003,46.005,46.008,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_102950_DOE4-B_no38.pickle,DOE4-B,38,DOE4-B_38,20230518_102950_DOE4-B_no38.csv,46.005,46.007,46.007,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_103129_DOE4-B_no39.pickle,DOE4-B,39,DOE4-B_39,20230518_103129_DOE4-B_no39.csv,46.003,46.007,46.007,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230518_103306_DOE4-B_no40.pickle,DOE4-B,40,DOE4-B_40,20230518_103306_DOE4-B_no40.csv,46.002,46.008,46.007,0.012,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230522_142704_DOE4-B_no41.pickle,DOE4-B,41,DOE4-B_41,20230522_142704_DOE4-B_no41.csv,46.044,46.045,46.047,0.0,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230522_142925_DOE4-B_no42.pickle,DOE4-B,42,DOE4-B_42,20230522_142925_DOE4-B_no42.csv,46.042,46.046,46.046,0.0,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230529_144402_DOE4-B_no43.pickle,DOE4-B,43,DOE4-B_43,20230529_144402_DOE4-B_no43.csv,46.025,46.025,46.026,0.0,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230529_145258_DOE4-B_no44.pickle,DOE4-B,44,DOE4-B_44,20230529_145258_DOE4-B_no44.csv,46.0,46.0,46.002,-0.025,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230607_142802_DOE4-B_no45.pickle,DOE4-B,45,DOE4-B_45,20230607_142802_DOE4-B_no45.csv,45.997,45.999,46.001,-0.025,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_093116_DOE4-B_no49.pickle,DOE4-B,49,DOE4-B_49,20230627_093116_DOE4-B_no49.csv,46.016,46.017,46.018,-0.025,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_094214_DOE4-B_no50.pickle,DOE4-B,50,DOE4-B_50,20230627_094214_DOE4-B_no50.csv,45.999,46.001,46.001,-0.041,46
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_094429_DOE4-B_no51.pickle,DOE4-B,51,DOE4-B_51,20230627_094429_DOE4-B_no51.csv,41.997,41.997,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_094605_DOE4-B_no52.pickle,DOE4-B,52,DOE4-B_52,20230627_094605_DOE4-B_no52.csv,41.997,41.999,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_094746_DOE4-B_no53.pickle,DOE4-B,53,DOE4-B_53,20230627_094746_DOE4-B_no53.csv,41.998,42.0,41.999,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_094902_DOE4-B_no54.pickle,DOE4-B,54,DOE4-B_54,20230627_094902_DOE4-B_no54.csv,41.997,41.999,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_095018_DOE4-B_no55.pickle,DOE4-B,55,DOE4-B_55,20230627_095018_DOE4-B_no55.csv,41.997,41.998,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_100243_DOE4-B_no56.pickle,DOE4-B,56,DOE4-B_56,20230627_100243_DOE4-B_no56.csv,41.997,41.998,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_100520_DOE4-B_no57.pickle,DOE4-B,57,DOE4-B_57,20230627_100520_DOE4-B_no57.csv,41.997,41.996,42.0,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_100640_DOE4-B_no58.pickle,DOE4-B,58,DOE4-B_58,20230627_100640_DOE4-B_no58.csv,41.995,41.998,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_100943_DOE4-B_no59.pickle,DOE4-B,59,DOE4-B_59,20230627_100943_DOE4-B_no59.csv,41.997,41.997,42.0,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_101124_DOE4-B_no60.pickle,DOE4-B,60,DOE4-B_60,20230627_101124_DOE4-B_no60.csv,41.997,41.997,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_101248_DOE4-B_no61.pickle,DOE4-B,61,DOE4-B_61,20230627_101248_DOE4-B_no61.csv,41.996,41.996,41.999,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_101443_DOE4-B_no62.pickle,DOE4-B,62,DOE4-B_62,20230627_101443_DOE4-B_no62.csv,41.995,41.995,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_101605_DOE4-B_no63.pickle,DOE4-B,63,DOE4-B_63,20230627_101605_DOE4-B_no63.csv,41.996,41.997,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_101723_DOE4-B_no64.pickle,DOE4-B,64,DOE4-B_64,20230627_101723_DOE4-B_no64.csv,41.997,41.997,42.0,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_103329_DOE4-B_no65.pickle,DOE4-B,65,DOE4-B_65,20230627_103329_DOE4-B_no65.csv,41.995,41.995,41.999,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_103442_DOE4-B_no66.pickle,DOE4-B,66,DOE4-B_66,20230627_103442_DOE4-B_no66.csv,41.995,41.995,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_103601_DOE4-B_no67.pickle,DOE4-B,67,DOE4-B_67,20230627_103601_DOE4-B_no67.csv,41.995,41.995,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_103715_DOE4-B_no68.pickle,DOE4-B,68,DOE4-B_68,20230627_103715_DOE4-B_no68.csv,41.994,41.996,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_103835_DOE4-B_no69.pickle,DOE4-B,69,DOE4-B_69,20230627_103835_DOE4-B_no69.csv,41.996,41.996,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_103956_DOE4-B_no70.pickle,DOE4-B,70,DOE4-B_70,20230627_103956_DOE4-B_no70.csv,41.996,41.997,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_104110_DOE4-B_no71.pickle,DOE4-B,71,DOE4-B_71,20230627_104110_DOE4-B_no71.csv,41.996,41.997,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_104226_DOE4-B_no72.pickle,DOE4-B,72,DOE4-B_72,20230627_104226_DOE4-B_no72.csv,41.996,41.997,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_104356_DOE4-B_no73.pickle,DOE4-B,73,DOE4-B_73,20230627_104356_DOE4-B_no73.csv,41.996,41.996,41.999,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_104511_DOE4-B_no74.pickle,DOE4-B,74,DOE4-B_74,20230627_104511_DOE4-B_no74.csv,41.995,41.997,41.999,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_104624_DOE4-B_no75.pickle,DOE4-B,75,DOE4-B_75,20230627_104624_DOE4-B_no75.csv,41.995,41.996,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_104801_DOE4-B_no76.pickle,DOE4-B,76,DOE4-B_76,20230627_104801_DOE4-B_no76.csv,41.996,41.998,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_104912_DOE4-B_no77.pickle,DOE4-B,77,DOE4-B_77,20230627_104912_DOE4-B_no77.csv,41.996,41.997,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_105026_DOE4-B_no78.pickle,DOE4-B,78,DOE4-B_78,20230627_105026_DOE4-B_no78.csv,41.997,41.997,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_105140_DOE4-B_no79.pickle,DOE4-B,79,DOE4-B_79,20230627_105140_DOE4-B_no79.csv,41.998,41.996,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_105253_DOE4-B_no80.pickle,DOE4-B,80,DOE4-B_80,20230627_105253_DOE4-B_no80.csv,41.996,41.995,41.998,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_105408_DOE4-B_no81.pickle,DOE4-B,81,DOE4-B_81,20230627_105408_DOE4-B_no81.csv,41.997,41.997,41.999,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_105531_DOE4-B_no82.pickle,DOE4-B,82,DOE4-B_82,20230627_105531_DOE4-B_no82.csv,41.997,41.999,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_105645_DOE4-B_no83.pickle,DOE4-B,83,DOE4-B_83,20230627_105645_DOE4-B_no83.csv,41.998,42.0,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_105758_DOE4-B_no84.pickle,DOE4-B,84,DOE4-B_84,20230627_105758_DOE4-B_no84.csv,41.997,41.998,42.002,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_105931_DOE4-B_no85.pickle,DOE4-B,85,DOE4-B_85,20230627_105931_DOE4-B_no85.csv,41.998,41.999,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_110106_DOE4-B_no86.pickle,DOE4-B,86,DOE4-B_86,20230627_110106_DOE4-B_no86.csv,41.998,41.999,42.002,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_110409_DOE4-B_no88.pickle,DOE4-B,88,DOE4-B_88,20230627_110409_DOE4-B_no88.csv,41.997,41.999,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_110529_DOE4-B_no89.pickle,DOE4-B,89,DOE4-B_89,20230627_110529_DOE4-B_no89.csv,41.998,41.999,42.002,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_110650_DOE4-B_no90.pickle,DOE4-B,90,DOE4-B_90,20230627_110650_DOE4-B_no90.csv,41.998,41.998,42.0,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_110806_DOE4-B_no91.pickle,DOE4-B,91,DOE4-B_91,20230627_110806_DOE4-B_no91.csv,41.998,41.998,42.0,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_110924_DOE4-B_no92.pickle,DOE4-B,92,DOE4-B_92,20230627_110924_DOE4-B_no92.csv,41.998,41.999,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_111104_DOE4-B_no93.pickle,DOE4-B,93,DOE4-B_93,20230627_111104_DOE4-B_no93.csv,41.997,41.998,42.002,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_111225_DOE4-B_no94.pickle,DOE4-B,94,DOE4-B_94,20230627_111225_DOE4-B_no94.csv,41.996,42.0,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_111357_DOE4-B_no95.pickle,DOE4-B,95,DOE4-B_95,20230627_111357_DOE4-B_no95.csv,41.998,41.999,42.0,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_111512_DOE4-B_no96.pickle,DOE4-B,96,DOE4-B_96,20230627_111512_DOE4-B_no96.csv,41.998,41.998,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_111626_DOE4-B_no97.pickle,DOE4-B,97,DOE4-B_97,20230627_111626_DOE4-B_no97.csv,41.997,42.0,42.002,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_111741_DOE4-B_no98.pickle,DOE4-B,98,DOE4-B_98,20230627_111741_DOE4-B_no98.csv,41.998,41.999,42.0,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_111906_DOE4-B_no99.pickle,DOE4-B,99,DOE4-B_99,20230627_111906_DOE4-B_no99.csv,41.996,42.001,42.001,-0.041,42
./dataset/DOE_4th/切割訊號/DOE4-B/20230627_112027_DOE4-B_no100.pickle,DOE4-B,100,DOE4-B_100,20230627_112027_DOE4-B_no100.csv,41.999,42.001,42.003,-0.041,42
